EventNumber,ParticipantID,ClipNumber,Speed,BrakingIntensity,MergingDistance,PerceivedRiskRating
17,2159,1,100,-8,15,1
17,2163,1,100,-8,15,1
17,3,2,100,-8,15,1
17,4,2,100,-8,15,1
17,30,2,100,-8,15,1
17,32,2,100,-8,15,2
17,33,2,100,-8,15,4
17,43,2,100,-8,15,2
17,45,2,100,-8,15,1
17,53,2,100,-8,15,3
17,58,2,100,-8,15,3
17,64,2,100,-8,15,4
17,70,2,100,-8,15,3
17,71,2,100,-8,15,3
17,77,2,100,-8,15,2
17,83,2,100,-8,15,3
17,91,2,100,-8,15,3
17,100,2,100,-8,15,2
17,103,2,100,-8,15,2
17,112,2,100,-8,15,4
17,140,2,100,-8,15,1
17,154,2,100,-8,15,9
17,158,2,100,-8,15,4
17,161,2,100,-8,15,1
17,166,2,100,-8,15,3
17,188,2,100,-8,15,4
17,191,2,100,-8,15,1
17,205,2,100,-8,15,4
17,207,2,100,-8,15,3
17,214,2,100,-8,15,2
17,219,2,100,-8,15,2
17,225,2,100,-8,15,5
17,244,2,100,-8,15,2
17,245,2,100,-8,15,3
17,262,2,100,-8,15,2
17,263,2,100,-8,15,3
17,289,2,100,-8,15,3
17,298,2,100,-8,15,2
17,308,2,100,-8,15,2
17,309,2,100,-8,15,7
17,320,2,100,-8,15,4
17,324,2,100,-8,15,4
17,332,2,100,-8,15,1
17,334,2,100,-8,15,1
17,335,2,100,-8,15,3
17,351,2,100,-8,15,1
17,361,2,100,-8,15,3
17,371,2,100,-8,15,1
17,374,2,100,-8,15,1
17,376,2,100,-8,15,3
17,378,2,100,-8,15,3
17,380,2,100,-8,15,3
17,382,2,100,-8,15,1
17,402,2,100,-8,15,6
17,403,2,100,-8,15,3
17,407,2,100,-8,15,1
17,409,2,100,-8,15,4
17,414,2,100,-8,15,1
17,417,2,100,-8,15,2
17,418,2,100,-8,15,1
17,424,2,100,-8,15,1
17,429,2,100,-8,15,1
17,433,2,100,-8,15,3
17,444,2,100,-8,15,5
17,456,2,100,-8,15,2
17,463,2,100,-8,15,2
17,474,2,100,-8,15,1
17,484,2,100,-8,15,2
17,486,2,100,-8,15,2
17,488,2,100,-8,15,2
17,490,2,100,-8,15,5
17,502,2,100,-8,15,1
17,515,2,100,-8,15,2
17,524,2,100,-8,15,3
17,536,2,100,-8,15,3
17,552,2,100,-8,15,3
17,559,2,100,-8,15,2
17,564,2,100,-8,15,8
17,577,2,100,-8,15,2
17,583,2,100,-8,15,3
17,593,2,100,-8,15,3
17,594,2,100,-8,15,1
17,599,2,100,-8,15,4
17,600,2,100,-8,15,2
17,623,2,100,-8,15,4
17,633,2,100,-8,15,3
17,634,2,100,-8,15,1
17,635,2,100,-8,15,1
17,636,2,100,-8,15,1
17,642,2,100,-8,15,1
17,644,2,100,-8,15,1
17,652,2,100,-8,15,1
17,656,2,100,-8,15,2
17,664,2,100,-8,15,6
17,668,2,100,-8,15,1
17,669,2,100,-8,15,2
17,687,2,100,-8,15,6
17,688,2,100,-8,15,1
17,689,2,100,-8,15,2
17,691,2,100,-8,15,5
17,707,2,100,-8,15,1
17,708,2,100,-8,15,2
17,710,2,100,-8,15,4
17,719,2,100,-8,15,1
17,720,2,100,-8,15,1
17,725,2,100,-8,15,4
17,731,2,100,-8,15,1
17,768,2,100,-8,15,3
17,769,2,100,-8,15,3
17,775,2,100,-8,15,4
17,780,2,100,-8,15,2
17,789,2,100,-8,15,4
17,802,2,100,-8,15,1
17,805,2,100,-8,15,1
17,812,2,100,-8,15,1
17,820,2,100,-8,15,5
17,831,2,100,-8,15,3
17,840,2,100,-8,15,3
17,842,2,100,-8,15,6
17,855,2,100,-8,15,3
17,866,2,100,-8,15,3
17,868,2,100,-8,15,4
17,896,2,100,-8,15,5
17,902,2,100,-8,15,2
17,923,2,100,-8,15,3
17,926,2,100,-8,15,2
17,932,2,100,-8,15,4
17,935,2,100,-8,15,6
17,939,2,100,-8,15,4
17,946,2,100,-8,15,1
17,979,2,100,-8,15,2
17,984,2,100,-8,15,1
17,992,2,100,-8,15,4
17,999,2,100,-8,15,2
17,1002,2,100,-8,15,1
17,1005,2,100,-8,15,4
17,1016,2,100,-8,15,1
17,1019,2,100,-8,15,1
17,1020,2,100,-8,15,1
17,1022,2,100,-8,15,9
17,1036,2,100,-8,15,1
17,1046,2,100,-8,15,2
17,1052,2,100,-8,15,2
17,1056,2,100,-8,15,1
17,1058,2,100,-8,15,4
17,1059,2,100,-8,15,4
17,1062,2,100,-8,15,1
17,1067,2,100,-8,15,4
17,1083,2,100,-8,15,5
17,1087,2,100,-8,15,1
17,1099,2,100,-8,15,3
17,1109,2,100,-8,15,3
17,1115,2,100,-8,15,5
17,1117,2,100,-8,15,2
17,1121,2,100,-8,15,2
17,1126,2,100,-8,15,2
17,1146,2,100,-8,15,2
17,1148,2,100,-8,15,4
17,1159,2,100,-8,15,1
17,1161,2,100,-8,15,3
17,1165,2,100,-8,15,4
17,1166,2,100,-8,15,1
17,1169,2,100,-8,15,1
17,1170,2,100,-8,15,1
17,1189,2,100,-8,15,1
17,1192,2,100,-8,15,4
17,1201,2,100,-8,15,2
17,1203,2,100,-8,15,2
17,1217,2,100,-8,15,1
17,1218,2,100,-8,15,4
17,1222,2,100,-8,15,2
17,1242,2,100,-8,15,1
17,1246,2,100,-8,15,1
17,1262,2,100,-8,15,2
17,1271,2,100,-8,15,1
17,1272,2,100,-8,15,3
17,1274,2,100,-8,15,2
17,1278,2,100,-8,15,3
17,1282,2,100,-8,15,1
17,1292,2,100,-8,15,1
17,1293,2,100,-8,15,2
17,1320,2,100,-8,15,1
17,1321,2,100,-8,15,1
17,1322,2,100,-8,15,1
17,1332,2,100,-8,15,1
17,1339,2,100,-8,15,2
17,1352,2,100,-8,15,5
17,1368,2,100,-8,15,3
17,1370,2,100,-8,15,1
17,1373,2,100,-8,15,1
17,1382,2,100,-8,15,1
17,1386,2,100,-8,15,1
17,1397,2,100,-8,15,3
17,1414,2,100,-8,15,2
17,1418,2,100,-8,15,2
17,1420,2,100,-8,15,1
17,1430,2,100,-8,15,1
17,1432,2,100,-8,15,1
17,1437,2,100,-8,15,1
17,1448,2,100,-8,15,2
17,1455,2,100,-8,15,1
17,1460,2,100,-8,15,1
17,1466,2,100,-8,15,4
17,1473,2,100,-8,15,1
17,1480,2,100,-8,15,4
17,1482,2,100,-8,15,3
17,1492,2,100,-8,15,2
17,1503,2,100,-8,15,2
17,1507,2,100,-8,15,2
17,1515,2,100,-8,15,1
17,1524,2,100,-8,15,1
17,1534,2,100,-8,15,1
17,1536,2,100,-8,15,1
17,1541,2,100,-8,15,1
17,1558,2,100,-8,15,2
17,1559,2,100,-8,15,8
17,1567,2,100,-8,15,2
17,1574,2,100,-8,15,2
17,1580,2,100,-8,15,2
17,1584,2,100,-8,15,1
17,1586,2,100,-8,15,1
17,1608,2,100,-8,15,2
17,1619,2,100,-8,15,1
17,1629,2,100,-8,15,2
17,1630,2,100,-8,15,3
17,1640,2,100,-8,15,3
17,1652,2,100,-8,15,2
17,1661,2,100,-8,15,1
17,1662,2,100,-8,15,6
17,1664,2,100,-8,15,7
17,1672,2,100,-8,15,4
17,1678,2,100,-8,15,1
17,1685,2,100,-8,15,2
17,1695,2,100,-8,15,2
17,1699,2,100,-8,15,1
17,1704,2,100,-8,15,3
17,1708,2,100,-8,15,1
17,1720,2,100,-8,15,1
17,1731,2,100,-8,15,1
17,1742,2,100,-8,15,4
17,1750,2,100,-8,15,2
17,1751,2,100,-8,15,3
17,1759,2,100,-8,15,1
17,1762,2,100,-8,15,2
17,1772,2,100,-8,15,2
17,1780,2,100,-8,15,1
17,1784,2,100,-8,15,4
17,1799,2,100,-8,15,2
17,1806,2,100,-8,15,1
17,1807,2,100,-8,15,2
17,1814,2,100,-8,15,1
17,1819,2,100,-8,15,1
17,1836,2,100,-8,15,1
17,1841,2,100,-8,15,2
17,1852,2,100,-8,15,1
17,1854,2,100,-8,15,2
17,1859,2,100,-8,15,2
17,1867,2,100,-8,15,2
17,1875,2,100,-8,15,1
17,1882,2,100,-8,15,1
17,1886,2,100,-8,15,4
17,1898,2,100,-8,15,7
17,1907,2,100,-8,15,4
17,1913,2,100,-8,15,2
17,1928,2,100,-8,15,1
17,1934,2,100,-8,15,5
17,1944,2,100,-8,15,3
17,1949,2,100,-8,15,5
17,1960,2,100,-8,15,2
17,1968,2,100,-8,15,3
17,1973,2,100,-8,15,3
17,1981,2,100,-8,15,1
17,1988,2,100,-8,15,5
17,1996,2,100,-8,15,4
17,2003,2,100,-8,15,5
17,2008,2,100,-8,15,5
17,2015,2,100,-8,15,5
17,2022,2,100,-8,15,3
17,2029,2,100,-8,15,1
17,2031,2,100,-8,15,1
17,2039,2,100,-8,15,1
17,2042,2,100,-8,15,5
17,2049,2,100,-8,15,3
17,2059,2,100,-8,15,1
17,2061,2,100,-8,15,3
17,2077,2,100,-8,15,2
17,2083,2,100,-8,15,2
17,2084,2,100,-8,15,1
17,2086,2,100,-8,15,2
17,2103,2,100,-8,15,1
17,2108,2,100,-8,15,1
17,2115,2,100,-8,15,2
17,2122,2,100,-8,15,1
17,2125,2,100,-8,15,4
17,2132,2,100,-8,15,4
17,2133,2,100,-8,15,6
17,2144,2,100,-8,15,1
17,2146,2,100,-8,15,2
17,2159,2,100,-8,15,3
17,2163,2,100,-8,15,1
17,3,3,100,-8,15,5
17,4,3,100,-8,15,5
17,30,3,100,-8,15,3
17,32,3,100,-8,15,5
17,33,3,100,-8,15,6
17,43,3,100,-8,15,6
17,45,3,100,-8,15,3
17,53,3,100,-8,15,8
17,58,3,100,-8,15,6
17,64,3,100,-8,15,7
17,70,3,100,-8,15,3
17,71,3,100,-8,15,4
17,77,3,100,-8,15,3
17,83,3,100,-8,15,5
17,91,3,100,-8,15,4
17,100,3,100,-8,15,4
17,103,3,100,-8,15,3
17,112,3,100,-8,15,9
17,140,3,100,-8,15,2
17,154,3,100,-8,15,10
17,158,3,100,-8,15,5
17,161,3,100,-8,15,7
17,166,3,100,-8,15,6
17,188,3,100,-8,15,7
17,191,3,100,-8,15,3
17,205,3,100,-8,15,6
17,207,3,100,-8,15,4
17,214,3,100,-8,15,3
17,219,3,100,-8,15,6
17,225,3,100,-8,15,6
17,244,3,100,-8,15,5
17,245,3,100,-8,15,6
17,262,3,100,-8,15,4
17,263,3,100,-8,15,4
17,289,3,100,-8,15,5
17,298,3,100,-8,15,6
17,308,3,100,-8,15,6
17,309,3,100,-8,15,8
17,320,3,100,-8,15,4
17,324,3,100,-8,15,4
17,332,3,100,-8,15,2
17,334,3,100,-8,15,3
17,335,3,100,-8,15,5
17,351,3,100,-8,15,3
17,361,3,100,-8,15,5
17,371,3,100,-8,15,5
17,374,3,100,-8,15,4
17,376,3,100,-8,15,6
17,378,3,100,-8,15,6
17,380,3,100,-8,15,6
17,382,3,100,-8,15,9
17,402,3,100,-8,15,8
17,403,3,100,-8,15,3
17,407,3,100,-8,15,3
17,409,3,100,-8,15,7
17,414,3,100,-8,15,5
17,417,3,100,-8,15,4
17,418,3,100,-8,15,4
17,424,3,100,-8,15,4
17,429,3,100,-8,15,6
17,433,3,100,-8,15,4
17,444,3,100,-8,15,8
17,456,3,100,-8,15,3
17,463,3,100,-8,15,3
17,474,3,100,-8,15,5
17,484,3,100,-8,15,3
17,486,3,100,-8,15,4
17,488,3,100,-8,15,5
17,490,3,100,-8,15,7
17,502,3,100,-8,15,3
17,515,3,100,-8,15,7
17,524,3,100,-8,15,4
17,536,3,100,-8,15,7
17,552,3,100,-8,15,4
17,559,3,100,-8,15,3
17,564,3,100,-8,15,8
17,577,3,100,-8,15,4
17,583,3,100,-8,15,4
17,593,3,100,-8,15,4
17,594,3,100,-8,15,2
17,599,3,100,-8,15,4
17,600,3,100,-8,15,3
17,623,3,100,-8,15,8
17,633,3,100,-8,15,4
17,634,3,100,-8,15,7
17,635,3,100,-8,15,2
17,636,3,100,-8,15,6
17,642,3,100,-8,15,3
17,644,3,100,-8,15,6
17,652,3,100,-8,15,3
17,656,3,100,-8,15,4
17,664,3,100,-8,15,5
17,668,3,100,-8,15,2
17,669,3,100,-8,15,4
17,687,3,100,-8,15,7
17,688,3,100,-8,15,3
17,689,3,100,-8,15,4
17,691,3,100,-8,15,5
17,707,3,100,-8,15,7
17,708,3,100,-8,15,4
17,710,3,100,-8,15,8
17,719,3,100,-8,15,2
17,720,3,100,-8,15,5
17,725,3,100,-8,15,5
17,731,3,100,-8,15,3
17,768,3,100,-8,15,3
17,769,3,100,-8,15,5
17,775,3,100,-8,15,7
17,780,3,100,-8,15,9
17,789,3,100,-8,15,7
17,802,3,100,-8,15,4
17,805,3,100,-8,15,8
17,812,3,100,-8,15,3
17,820,3,100,-8,15,7
17,831,3,100,-8,15,7
17,840,3,100,-8,15,3
17,842,3,100,-8,15,8
17,855,3,100,-8,15,5
17,866,3,100,-8,15,6
17,868,3,100,-8,15,6
17,896,3,100,-8,15,6
17,902,3,100,-8,15,5
17,923,3,100,-8,15,7
17,926,3,100,-8,15,4
17,932,3,100,-8,15,5
17,935,3,100,-8,15,7
17,939,3,100,-8,15,5
17,946,3,100,-8,15,3
17,979,3,100,-8,15,2
17,984,3,100,-8,15,3
17,992,3,100,-8,15,7
17,999,3,100,-8,15,4
17,1002,3,100,-8,15,4
17,1005,3,100,-8,15,7
17,1016,3,100,-8,15,7
17,1019,3,100,-8,15,5
17,1020,3,100,-8,15,6
17,1022,3,100,-8,15,8
17,1036,3,100,-8,15,5
17,1046,3,100,-8,15,6
17,1052,3,100,-8,15,6
17,1056,3,100,-8,15,4
17,1058,3,100,-8,15,7
17,1059,3,100,-8,15,5
17,1062,3,100,-8,15,2
17,1067,3,100,-8,15,7
17,1083,3,100,-8,15,6
17,1087,3,100,-8,15,4
17,1099,3,100,-8,15,7
17,1109,3,100,-8,15,7
17,1115,3,100,-8,15,4
17,1117,3,100,-8,15,6
17,1121,3,100,-8,15,5
17,1126,3,100,-8,15,3
17,1146,3,100,-8,15,7
17,1148,3,100,-8,15,6
17,1159,3,100,-8,15,2
17,1161,3,100,-8,15,9
17,1165,3,100,-8,15,8
17,1166,3,100,-8,15,3
17,1169,3,100,-8,15,2
17,1170,3,100,-8,15,2
17,1189,3,100,-8,15,7
17,1192,3,100,-8,15,8
17,1201,3,100,-8,15,5
17,1203,3,100,-8,15,3
17,1217,3,100,-8,15,4
17,1218,3,100,-8,15,6
17,1222,3,100,-8,15,7
17,1242,3,100,-8,15,2
17,1246,3,100,-8,15,2
17,1262,3,100,-8,15,4
17,1271,3,100,-8,15,7
17,1272,3,100,-8,15,6
17,1274,3,100,-8,15,3
17,1278,3,100,-8,15,5
17,1282,3,100,-8,15,4
17,1292,3,100,-8,15,2
17,1293,3,100,-8,15,4
17,1320,3,100,-8,15,6
17,1321,3,100,-8,15,6
17,1322,3,100,-8,15,3
17,1332,3,100,-8,15,2
17,1339,3,100,-8,15,2
17,1352,3,100,-8,15,10
17,1368,3,100,-8,15,5
17,1370,3,100,-8,15,3
17,1373,3,100,-8,15,3
17,1382,3,100,-8,15,2
17,1386,3,100,-8,15,7
17,1397,3,100,-8,15,3
17,1414,3,100,-8,15,4
17,1418,3,100,-8,15,4
17,1420,3,100,-8,15,3
17,1430,3,100,-8,15,4
17,1432,3,100,-8,15,4
17,1437,3,100,-8,15,8
17,1448,3,100,-8,15,2
17,1455,3,100,-8,15,3
17,1460,3,100,-8,15,2
17,1466,3,100,-8,15,6
17,1473,3,100,-8,15,2
17,1480,3,100,-8,15,7
17,1482,3,100,-8,15,6
17,1492,3,100,-8,15,3
17,1503,3,100,-8,15,4
17,1507,3,100,-8,15,7
17,1515,3,100,-8,15,2
17,1524,3,100,-8,15,3
17,1534,3,100,-8,15,3
17,1536,3,100,-8,15,2
17,1541,3,100,-8,15,8
17,1558,3,100,-8,15,8
17,1559,3,100,-8,15,8
17,1567,3,100,-8,15,3
17,1574,3,100,-8,15,3
17,1580,3,100,-8,15,4
17,1584,3,100,-8,15,6
17,1586,3,100,-8,15,3
17,1608,3,100,-8,15,2
17,1619,3,100,-8,15,8
17,1629,3,100,-8,15,6
17,1630,3,100,-8,15,3
17,1640,3,100,-8,15,4
17,1652,3,100,-8,15,2
17,1661,3,100,-8,15,2
17,1662,3,100,-8,15,6
17,1664,3,100,-8,15,7
17,1672,3,100,-8,15,4
17,1678,3,100,-8,15,7
17,1685,3,100,-8,15,2
17,1695,3,100,-8,15,5
17,1699,3,100,-8,15,7
17,1704,3,100,-8,15,5
17,1708,3,100,-8,15,3
17,1720,3,100,-8,15,6
17,1731,3,100,-8,15,7
17,1742,3,100,-8,15,5
17,1750,3,100,-8,15,4
17,1751,3,100,-8,15,3
17,1759,3,100,-8,15,3
17,1762,3,100,-8,15,3
17,1772,3,100,-8,15,3
17,1780,3,100,-8,15,3
17,1784,3,100,-8,15,5
17,1799,3,100,-8,15,4
17,1806,3,100,-8,15,3
17,1807,3,100,-8,15,3
17,1814,3,100,-8,15,4
17,1819,3,100,-8,15,3
17,1836,3,100,-8,15,4
17,1841,3,100,-8,15,5
17,1852,3,100,-8,15,4
17,1854,3,100,-8,15,5
17,1859,3,100,-8,15,7
17,1867,3,100,-8,15,5
17,1875,3,100,-8,15,8
17,1882,3,100,-8,15,3
17,1886,3,100,-8,15,7
17,1898,3,100,-8,15,7
17,1907,3,100,-8,15,2
17,1913,3,100,-8,15,4
17,1928,3,100,-8,15,5
17,1934,3,100,-8,15,9
17,1944,3,100,-8,15,4
17,1949,3,100,-8,15,7
17,1960,3,100,-8,15,7
17,1968,3,100,-8,15,3
17,1973,3,100,-8,15,7
17,1981,3,100,-8,15,4
17,1988,3,100,-8,15,6
17,1996,3,100,-8,15,6
17,2003,3,100,-8,15,6
17,2008,3,100,-8,15,4
17,2015,3,100,-8,15,4
17,2022,3,100,-8,15,2
17,2029,3,100,-8,15,3
17,2031,3,100,-8,15,6
17,2039,3,100,-8,15,3
17,2042,3,100,-8,15,6
17,2049,3,100,-8,15,4
17,2059,3,100,-8,15,4
17,2061,3,100,-8,15,4
17,2077,3,100,-8,15,4
17,2083,3,100,-8,15,6
17,2084,3,100,-8,15,4
17,2086,3,100,-8,15,6
17,2103,3,100,-8,15,2
17,2108,3,100,-8,15,6
17,2115,3,100,-8,15,5
17,2122,3,100,-8,15,6
17,2125,3,100,-8,15,6
17,2132,3,100,-8,15,6
17,2133,3,100,-8,15,6
17,2144,3,100,-8,15,6
17,2146,3,100,-8,15,5
17,2159,3,100,-8,15,8
17,2163,3,100,-8,15,3
17,3,4,100,-8,15,1
17,4,4,100,-8,15,4
17,30,4,100,-8,15,3
17,32,4,100,-8,15,1
17,33,4,100,-8,15,3
17,43,4,100,-8,15,2
17,45,4,100,-8,15,1
17,53,4,100,-8,15,3
17,58,4,100,-8,15,3
17,64,4,100,-8,15,4
17,70,4,100,-8,15,2
17,71,4,100,-8,15,1
17,77,4,100,-8,15,1
17,83,4,100,-8,15,1
17,91,4,100,-8,15,2
17,100,4,100,-8,15,1
17,103,4,100,-8,15,2
17,112,4,100,-8,15,6
17,140,4,100,-8,15,1
17,154,4,100,-8,15,1
17,158,4,100,-8,15,4
17,161,4,100,-8,15,2
17,166,4,100,-8,15,4
17,188,4,100,-8,15,4
17,191,4,100,-8,15,2
17,205,4,100,-8,15,1
17,207,4,100,-8,15,3
17,214,4,100,-8,15,2
17,219,4,100,-8,15,3
17,225,4,100,-8,15,3
17,244,4,100,-8,15,1
17,245,4,100,-8,15,2
17,262,4,100,-8,15,2
17,263,4,100,-8,15,1
17,289,4,100,-8,15,2
17,298,4,100,-8,15,4
17,308,4,100,-8,15,2
17,309,4,100,-8,15,5
17,320,4,100,-8,15,1
17,324,4,100,-8,15,1
17,332,4,100,-8,15,1
17,334,4,100,-8,15,1
17,335,4,100,-8,15,2
17,351,4,100,-8,15,1
17,361,4,100,-8,15,2
17,371,4,100,-8,15,2
17,374,4,100,-8,15,1
17,376,4,100,-8,15,2
17,378,4,100,-8,15,1
17,380,4,100,-8,15,1
17,382,4,100,-8,15,3
17,402,4,100,-8,15,5
17,403,4,100,-8,15,1
17,407,4,100,-8,15,1
17,409,4,100,-8,15,3
17,414,4,100,-8,15,1
17,417,4,100,-8,15,3
17,418,4,100,-8,15,1
17,424,4,100,-8,15,1
17,429,4,100,-8,15,1
17,433,4,100,-8,15,2
17,444,4,100,-8,15,2
17,456,4,100,-8,15,1
17,463,4,100,-8,15,1
17,474,4,100,-8,15,1
17,484,4,100,-8,15,2
17,486,4,100,-8,15,1
17,488,4,100,-8,15,1
17,490,4,100,-8,15,3
17,502,4,100,-8,15,2
17,515,4,100,-8,15,2
17,524,4,100,-8,15,2
17,536,4,100,-8,15,5
17,552,4,100,-8,15,4
17,559,4,100,-8,15,2
17,564,4,100,-8,15,6
17,577,4,100,-8,15,2
17,583,4,100,-8,15,3
17,593,4,100,-8,15,1
17,594,4,100,-8,15,1
17,599,4,100,-8,15,2
17,600,4,100,-8,15,1
17,623,4,100,-8,15,1
17,633,4,100,-8,15,3
17,634,4,100,-8,15,1
17,635,4,100,-8,15,1
17,636,4,100,-8,15,1
17,642,4,100,-8,15,1
17,644,4,100,-8,15,1
17,652,4,100,-8,15,1
17,656,4,100,-8,15,2
17,664,4,100,-8,15,4
17,668,4,100,-8,15,1
17,669,4,100,-8,15,2
17,687,4,100,-8,15,2
17,688,4,100,-8,15,1
17,689,4,100,-8,15,1
17,691,4,100,-8,15,2
17,707,4,100,-8,15,1
17,708,4,100,-8,15,1
17,710,4,100,-8,15,5
17,719,4,100,-8,15,1
17,720,4,100,-8,15,1
17,725,4,100,-8,15,2
17,731,4,100,-8,15,1
17,768,4,100,-8,15,2
17,769,4,100,-8,15,3
17,775,4,100,-8,15,2
17,780,4,100,-8,15,3
17,789,4,100,-8,15,3
17,802,4,100,-8,15,2
17,805,4,100,-8,15,4
17,812,4,100,-8,15,1
17,820,4,100,-8,15,4
17,831,4,100,-8,15,2
17,840,4,100,-8,15,1
17,842,4,100,-8,15,3
17,855,4,100,-8,15,2
17,866,4,100,-8,15,3
17,868,4,100,-8,15,3
17,896,4,100,-8,15,3
17,902,4,100,-8,15,1
17,923,4,100,-8,15,3
17,926,4,100,-8,15,1
17,932,4,100,-8,15,1
17,935,4,100,-8,15,3
17,939,4,100,-8,15,3
17,946,4,100,-8,15,1
17,979,4,100,-8,15,2
17,984,4,100,-8,15,1
17,992,4,100,-8,15,3
17,999,4,100,-8,15,1
17,1002,4,100,-8,15,1
17,1005,4,100,-8,15,4
17,1016,4,100,-8,15,1
17,1019,4,100,-8,15,1
17,1020,4,100,-8,15,1
17,1022,4,100,-8,15,7
17,1036,4,100,-8,15,1
17,1046,4,100,-8,15,1
17,1052,4,100,-8,15,3
17,1056,4,100,-8,15,1
17,1058,4,100,-8,15,1
17,1059,4,100,-8,15,2
17,1062,4,100,-8,15,1
17,1067,4,100,-8,15,3
17,1083,4,100,-8,15,4
17,1087,4,100,-8,15,2
17,1099,4,100,-8,15,3
17,1109,4,100,-8,15,2
17,1115,4,100,-8,15,1
17,1117,4,100,-8,15,3
17,1121,4,100,-8,15,2
17,1126,4,100,-8,15,1
17,1146,4,100,-8,15,1
17,1148,4,100,-8,15,2
17,1159,4,100,-8,15,1
17,1161,4,100,-8,15,1
17,1165,4,100,-8,15,2
17,1166,4,100,-8,15,1
17,1169,4,100,-8,15,1
17,1170,4,100,-8,15,2
17,1189,4,100,-8,15,2
17,1192,4,100,-8,15,4
17,1201,4,100,-8,15,1
17,1203,4,100,-8,15,2
17,1217,4,100,-8,15,1
17,1218,4,100,-8,15,4
17,1222,4,100,-8,15,2
17,1242,4,100,-8,15,1
17,1246,4,100,-8,15,1
17,1262,4,100,-8,15,2
17,1271,4,100,-8,15,1
17,1272,4,100,-8,15,3
17,1274,4,100,-8,15,3
17,1278,4,100,-8,15,3
17,1282,4,100,-8,15,1
17,1292,4,100,-8,15,2
17,1293,4,100,-8,15,1
17,1320,4,100,-8,15,1
17,1321,4,100,-8,15,4
17,1322,4,100,-8,15,1
17,1332,4,100,-8,15,1
17,1339,4,100,-8,15,2
17,1352,4,100,-8,15,5
17,1368,4,100,-8,15,2
17,1370,4,100,-8,15,1
17,1373,4,100,-8,15,1
17,1382,4,100,-8,15,1
17,1386,4,100,-8,15,3
17,1397,4,100,-8,15,1
17,1414,4,100,-8,15,3
17,1418,4,100,-8,15,1
17,1420,4,100,-8,15,1
17,1430,4,100,-8,15,1
17,1432,4,100,-8,15,1
17,1437,4,100,-8,15,1
17,1448,4,100,-8,15,1
17,1455,4,100,-8,15,2
17,1460,4,100,-8,15,1
17,1466,4,100,-8,15,4
17,1473,4,100,-8,15,1
17,1480,4,100,-8,15,7
17,1482,4,100,-8,15,2
17,1492,4,100,-8,15,1
17,1503,4,100,-8,15,3
17,1507,4,100,-8,15,4
17,1515,4,100,-8,15,1
17,1524,4,100,-8,15,1
17,1534,4,100,-8,15,1
17,1536,4,100,-8,15,1
17,1541,4,100,-8,15,1
17,1558,4,100,-8,15,2
17,1559,4,100,-8,15,5
17,1567,4,100,-8,15,1
17,1574,4,100,-8,15,1
17,1580,4,100,-8,15,1
17,1584,4,100,-8,15,1
17,1586,4,100,-8,15,1
17,1608,4,100,-8,15,1
17,1619,4,100,-8,15,5
17,1629,4,100,-8,15,2
17,1630,4,100,-8,15,1
17,1640,4,100,-8,15,2
17,1652,4,100,-8,15,1
17,1661,4,100,-8,15,1
17,1662,4,100,-8,15,2
17,1664,4,100,-8,15,3
17,1672,4,100,-8,15,1
17,1678,4,100,-8,15,1
17,1685,4,100,-8,15,1
17,1695,4,100,-8,15,2
17,1699,4,100,-8,15,1
17,1704,4,100,-8,15,2
17,1708,4,100,-8,15,1
17,1720,4,100,-8,15,1
17,1731,4,100,-8,15,1
17,1742,4,100,-8,15,1
17,1750,4,100,-8,15,1
17,1751,4,100,-8,15,2
17,1759,4,100,-8,15,1
17,1762,4,100,-8,15,2
17,1772,4,100,-8,15,2
17,1780,4,100,-8,15,1
17,1784,4,100,-8,15,3
17,1799,4,100,-8,15,0
17,1806,4,100,-8,15,1
17,1807,4,100,-8,15,1
17,1814,4,100,-8,15,1
17,1819,4,100,-8,15,1
17,1836,4,100,-8,15,2
17,1841,4,100,-8,15,4
17,1852,4,100,-8,15,2
17,1854,4,100,-8,15,3
17,1859,4,100,-8,15,1
17,1867,4,100,-8,15,1
17,1875,4,100,-8,15,3
17,1882,4,100,-8,15,1
17,1886,4,100,-8,15,4
17,1898,4,100,-8,15,1
17,1907,4,100,-8,15,2
17,1913,4,100,-8,15,2
17,1928,4,100,-8,15,1
17,1934,4,100,-8,15,3
17,1944,4,100,-8,15,2
17,1949,4,100,-8,15,5
17,1960,4,100,-8,15,1
17,1968,4,100,-8,15,2
17,1973,4,100,-8,15,2
17,1981,4,100,-8,15,1
17,1988,4,100,-8,15,2
17,1996,4,100,-8,15,4
17,2003,4,100,-8,15,5
17,2008,4,100,-8,15,2
17,2015,4,100,-8,15,3
17,2022,4,100,-8,15,1
17,2029,4,100,-8,15,1
17,2031,4,100,-8,15,2
17,2039,4,100,-8,15,1
17,2042,4,100,-8,15,1
17,2049,4,100,-8,15,1
17,2059,4,100,-8,15,1
17,2061,4,100,-8,15,1
17,2077,4,100,-8,15,1
17,2083,4,100,-8,15,1
17,2084,4,100,-8,15,1
17,2086,4,100,-8,15,1
17,2103,4,100,-8,15,1
17,2108,4,100,-8,15,1
17,2115,4,100,-8,15,4
17,2122,4,100,-8,15,2
17,2125,4,100,-8,15,3
17,2132,4,100,-8,15,5
17,2133,4,100,-8,15,1
17,2144,4,100,-8,15,1
17,2146,4,100,-8,15,4
17,2159,4,100,-8,15,3
17,2163,4,100,-8,15,1
