EventNumber,ParticipantID,ClipNumber,Speed,BrakingIntensity,MergingDistance,PerceivedRiskRating
8,669,5,80,-8,15,2
8,670,5,80,-8,15,3
8,671,5,80,-8,15,1
8,694,5,80,-8,15,2
8,720,5,80,-8,15,3
8,721,5,80,-8,15,2
8,732,5,80,-8,15,2
8,735,5,80,-8,15,3
8,753,5,80,-8,15,2
8,765,5,80,-8,15,3
8,769,5,80,-8,15,2
8,771,5,80,-8,15,1
8,774,5,80,-8,15,2
8,784,5,80,-8,15,2
8,792,5,80,-8,15,2
8,820,5,80,-8,15,5
8,858,5,80,-8,15,3
8,873,5,80,-8,15,1
8,875,5,80,-8,15,2
8,889,5,80,-8,15,1
8,898,5,80,-8,15,4
8,902,5,80,-8,15,1
8,905,5,80,-8,15,2
8,916,5,80,-8,15,2
8,923,5,80,-8,15,1
8,926,5,80,-8,15,1
8,927,5,80,-8,15,2
8,936,5,80,-8,15,5
8,941,5,80,-8,15,1
8,954,5,80,-8,15,7
8,966,5,80,-8,15,1
8,998,5,80,-8,15,1
8,1005,5,80,-8,15,2
8,1008,5,80,-8,15,3
8,1009,5,80,-8,15,2
8,1012,5,80,-8,15,2
8,1027,5,80,-8,15,2
8,1030,5,80,-8,15,1
8,1057,5,80,-8,15,1
8,1058,5,80,-8,15,3
8,1069,5,80,-8,15,1
8,1073,5,80,-8,15,7
8,1091,5,80,-8,15,1
8,1106,5,80,-8,15,1
8,1110,5,80,-8,15,5
8,1114,5,80,-8,15,1
8,1119,5,80,-8,15,1
8,1124,5,80,-8,15,1
8,1130,5,80,-8,15,1
8,1146,5,80,-8,15,2
8,1159,5,80,-8,15,1
8,1161,5,80,-8,15,1
8,1182,5,80,-8,15,1
8,1201,5,80,-8,15,1
8,1214,5,80,-8,15,2
8,1224,5,80,-8,15,1
8,1238,5,80,-8,15,1
8,1239,5,80,-8,15,6
8,1241,5,80,-8,15,3
8,1247,5,80,-8,15,4
8,1255,5,80,-8,15,7
8,1274,5,80,-8,15,1
8,1281,5,80,-8,15,1
8,1291,5,80,-8,15,2
8,1294,5,80,-8,15,1
8,1295,5,80,-8,15,1
8,1311,5,80,-8,15,3
8,1315,5,80,-8,15,1
8,1334,5,80,-8,15,1
8,1348,5,80,-8,15,1
8,1361,5,80,-8,15,1
8,1366,5,80,-8,15,1
8,1377,5,80,-8,15,5
8,1383,5,80,-8,15,2
8,1397,5,80,-8,15,2
8,1406,5,80,-8,15,1
8,1408,5,80,-8,15,1
8,1411,5,80,-8,15,2
8,1435,5,80,-8,15,3
8,1439,5,80,-8,15,4
8,1444,5,80,-8,15,2
8,1462,5,80,-8,15,2
8,1476,5,80,-8,15,3
8,1478,5,80,-8,15,4
8,1494,5,80,-8,15,1
8,1507,5,80,-8,15,1
8,1513,5,80,-8,15,3
8,1524,5,80,-8,15,1
8,1526,5,80,-8,15,1
8,1528,5,80,-8,15,2
8,1556,5,80,-8,15,1
8,1586,5,80,-8,15,1
8,1593,5,80,-8,15,1
8,1600,5,80,-8,15,2
8,1609,5,80,-8,15,3
8,1617,5,80,-8,15,2
8,1619,5,80,-8,15,2
8,1630,5,80,-8,15,1
8,1653,5,80,-8,15,4
8,1658,5,80,-8,15,6
8,1659,5,80,-8,15,1
8,1669,5,80,-8,15,2
8,1675,5,80,-8,15,1
8,1679,5,80,-8,15,3
8,1683,5,80,-8,15,4
8,1687,5,80,-8,15,4
8,1729,5,80,-8,15,2
8,1737,5,80,-8,15,2
8,1743,5,80,-8,15,4
8,1767,5,80,-8,15,1
8,1790,5,80,-8,15,3
8,1815,5,80,-8,15,2
8,1826,5,80,-8,15,1
8,1838,5,80,-8,15,1
8,1844,5,80,-8,15,1
8,1847,5,80,-8,15,5
8,1854,5,80,-8,15,2
8,1861,5,80,-8,15,3
8,1878,5,80,-8,15,4
8,1880,5,80,-8,15,2
8,1901,5,80,-8,15,1
8,1909,5,80,-8,15,1
8,1938,5,80,-8,15,1
8,1942,5,80,-8,15,1
8,1953,5,80,-8,15,1
8,1972,5,80,-8,15,1
8,1977,5,80,-8,15,1
8,1983,5,80,-8,15,2
8,1992,5,80,-8,15,1
8,1999,5,80,-8,15,1
8,2005,5,80,-8,15,1
8,2021,5,80,-8,15,3
8,2023,5,80,-8,15,3
8,2038,5,80,-8,15,2
8,2046,5,80,-8,15,2
8,2057,5,80,-8,15,2
8,2058,5,80,-8,15,2
8,2071,5,80,-8,15,1
8,2073,5,80,-8,15,2
8,2083,5,80,-8,15,1
8,2109,5,80,-8,15,1
8,2114,5,80,-8,15,2
8,2115,5,80,-8,15,4
8,2124,5,80,-8,15,2
8,2136,5,80,-8,15,1
8,2137,5,80,-8,15,2
8,2163,5,80,-8,15,1
9,5,1,80,-8,25,1
9,6,1,80,-8,25,1
9,7,1,80,-8,25,2
9,21,1,80,-8,25,1
9,36,1,80,-8,25,1
9,37,1,80,-8,25,2
9,39,1,80,-8,25,3
9,41,1,80,-8,25,1
9,47,1,80,-8,25,1
9,48,1,80,-8,25,0
9,50,1,80,-8,25,1
9,51,1,80,-8,25,5
9,64,1,80,-8,25,2
9,66,1,80,-8,25,2
9,75,1,80,-8,25,2
9,81,1,80,-8,25,1
9,88,1,80,-8,25,1
9,94,1,80,-8,25,1
9,104,1,80,-8,25,2
9,111,1,80,-8,25,1
9,124,1,80,-8,25,0
9,144,1,80,-8,25,1
9,156,1,80,-8,25,1
9,162,1,80,-8,25,1
9,185,1,80,-8,25,1
9,194,1,80,-8,25,1
9,199,1,80,-8,25,1
9,203,1,80,-8,25,2
9,210,1,80,-8,25,1
9,241,1,80,-8,25,1
9,245,1,80,-8,25,1
9,272,1,80,-8,25,1
9,277,1,80,-8,25,1
9,279,1,80,-8,25,1
9,294,1,80,-8,25,1
9,300,1,80,-8,25,1
9,301,1,80,-8,25,1
9,314,1,80,-8,25,2
9,319,1,80,-8,25,1
9,323,1,80,-8,25,1
9,329,1,80,-8,25,1
9,341,1,80,-8,25,1
9,345,1,80,-8,25,2
9,379,1,80,-8,25,1
9,401,1,80,-8,25,1
9,406,1,80,-8,25,1
9,408,1,80,-8,25,4
9,416,1,80,-8,25,1
9,429,1,80,-8,25,1
9,434,1,80,-8,25,1
9,438,1,80,-8,25,1
9,439,1,80,-8,25,1
9,442,1,80,-8,25,1
9,474,1,80,-8,25,1
9,476,1,80,-8,25,1
9,500,1,80,-8,25,1
9,520,1,80,-8,25,1
9,528,1,80,-8,25,1
9,538,1,80,-8,25,2
9,551,1,80,-8,25,0
9,555,1,80,-8,25,3
9,557,1,80,-8,25,1
9,559,1,80,-8,25,2
9,574,1,80,-8,25,1
9,582,1,80,-8,25,1
9,602,1,80,-8,25,1
9,618,1,80,-8,25,1
9,624,1,80,-8,25,2
9,626,1,80,-8,25,1
9,629,1,80,-8,25,1
9,633,1,80,-8,25,3
9,638,1,80,-8,25,1
9,652,1,80,-8,25,1
9,653,1,80,-8,25,1
9,654,1,80,-8,25,1
9,659,1,80,-8,25,2
9,664,1,80,-8,25,2
9,689,1,80,-8,25,1
9,697,1,80,-8,25,3
9,700,1,80,-8,25,1
9,707,1,80,-8,25,1
9,719,1,80,-8,25,1
9,722,1,80,-8,25,1
9,726,1,80,-8,25,1
9,742,1,80,-8,25,1
9,747,1,80,-8,25,2
9,755,1,80,-8,25,1
9,760,1,80,-8,25,2
9,765,1,80,-8,25,1
9,796,1,80,-8,25,1
9,814,1,80,-8,25,3
9,867,1,80,-8,25,1
9,883,1,80,-8,25,6
9,893,1,80,-8,25,1
9,895,1,80,-8,25,1
9,896,1,80,-8,25,2
9,899,1,80,-8,25,2
9,900,1,80,-8,25,1
9,910,1,80,-8,25,1
9,922,1,80,-8,25,1
9,933,1,80,-8,25,1
9,938,1,80,-8,25,1
9,963,1,80,-8,25,3
9,975,1,80,-8,25,1
9,982,1,80,-8,25,1
9,984,1,80,-8,25,1
9,992,1,80,-8,25,3
9,998,1,80,-8,25,1
9,1012,1,80,-8,25,3
9,1033,1,80,-8,25,1
9,1056,1,80,-8,25,1
9,1061,1,80,-8,25,1
9,1064,1,80,-8,25,1
9,1066,1,80,-8,25,1
9,1075,1,80,-8,25,2
9,1104,1,80,-8,25,2
9,1111,1,80,-8,25,2
9,1113,1,80,-8,25,1
9,1150,1,80,-8,25,1
9,1152,1,80,-8,25,1
9,1182,1,80,-8,25,1
9,1186,1,80,-8,25,1
9,1195,1,80,-8,25,1
9,1207,1,80,-8,25,1
9,1216,1,80,-8,25,1
9,1224,1,80,-8,25,1
9,1232,1,80,-8,25,0
9,1235,1,80,-8,25,1
9,1237,1,80,-8,25,1
9,1250,1,80,-8,25,2
9,1261,1,80,-8,25,1
9,1284,1,80,-8,25,2
9,1285,1,80,-8,25,2
9,1289,1,80,-8,25,1
9,1302,1,80,-8,25,1
9,1310,1,80,-8,25,1
9,1319,1,80,-8,25,1
9,1322,1,80,-8,25,1
9,1345,1,80,-8,25,1
9,1352,1,80,-8,25,4
9,1368,1,80,-8,25,1
9,1374,1,80,-8,25,1
9,1383,1,80,-8,25,1
9,1397,1,80,-8,25,1
9,1405,1,80,-8,25,1
9,1410,1,80,-8,25,1
9,1418,1,80,-8,25,3
9,1420,1,80,-8,25,1
9,1441,1,80,-8,25,0
9,1445,1,80,-8,25,1
9,1451,1,80,-8,25,1
9,1468,1,80,-8,25,4
9,1482,1,80,-8,25,1
9,1491,1,80,-8,25,0
9,1512,1,80,-8,25,1
9,1516,1,80,-8,25,2
9,1521,1,80,-8,25,1
9,1531,1,80,-8,25,1
9,1537,1,80,-8,25,2
9,1543,1,80,-8,25,1
9,1562,1,80,-8,25,1
9,1602,1,80,-8,25,1
9,1609,1,80,-8,25,4
9,1610,1,80,-8,25,1
9,1638,1,80,-8,25,1
9,1645,1,80,-8,25,1
9,1647,1,80,-8,25,1
9,1669,1,80,-8,25,3
9,1672,1,80,-8,25,1
9,1675,1,80,-8,25,1
9,1676,1,80,-8,25,2
9,1691,1,80,-8,25,1
9,1696,1,80,-8,25,4
9,1716,1,80,-8,25,2
9,1739,1,80,-8,25,1
9,1755,1,80,-8,25,1
9,1756,1,80,-8,25,1
9,1763,1,80,-8,25,2
9,1773,1,80,-8,25,1
9,1780,1,80,-8,25,0
9,1788,1,80,-8,25,1
9,1809,1,80,-8,25,2
9,1817,1,80,-8,25,1
9,1840,1,80,-8,25,1
9,1842,1,80,-8,25,1
9,1853,1,80,-8,25,1
9,1861,1,80,-8,25,1
9,1873,1,80,-8,25,1
9,1876,1,80,-8,25,1
9,1881,1,80,-8,25,1
9,1895,1,80,-8,25,1
9,1903,1,80,-8,25,2
9,1912,1,80,-8,25,1
9,1921,1,80,-8,25,1
9,1930,1,80,-8,25,1
9,1938,1,80,-8,25,1
9,1945,1,80,-8,25,0
9,1947,1,80,-8,25,1
9,1953,1,80,-8,25,1
9,1973,1,80,-8,25,1
9,1987,1,80,-8,25,1
9,2003,1,80,-8,25,4
9,2005,1,80,-8,25,2
9,2014,1,80,-8,25,1
9,2026,1,80,-8,25,4
9,2046,1,80,-8,25,1
9,2058,1,80,-8,25,1
9,2067,1,80,-8,25,1
9,2077,1,80,-8,25,1
9,2087,1,80,-8,25,1
9,2096,1,80,-8,25,1
9,2099,1,80,-8,25,1
9,2102,1,80,-8,25,1
9,2122,1,80,-8,25,1
9,2127,1,80,-8,25,1
9,2132,1,80,-8,25,2
9,2137,1,80,-8,25,1
9,2142,1,80,-8,25,1
9,2146,1,80,-8,25,2
9,2157,1,80,-8,25,1
9,2159,1,80,-8,25,1
9,5,2,80,-8,25,1
9,6,2,80,-8,25,1
9,7,2,80,-8,25,2
9,21,2,80,-8,25,1
9,36,2,80,-8,25,1
9,37,2,80,-8,25,1
9,39,2,80,-8,25,2
9,41,2,80,-8,25,1
9,47,2,80,-8,25,1
9,48,2,80,-8,25,0
9,50,2,80,-8,25,2
9,51,2,80,-8,25,5
9,64,2,80,-8,25,3
9,66,2,80,-8,25,3
9,75,2,80,-8,25,2
9,81,2,80,-8,25,1
9,88,2,80,-8,25,1
9,94,2,80,-8,25,1
9,104,2,80,-8,25,2
9,111,2,80,-8,25,1
9,124,2,80,-8,25,0
9,144,2,80,-8,25,1
9,156,2,80,-8,25,1
9,162,2,80,-8,25,1
9,185,2,80,-8,25,2
9,194,2,80,-8,25,3
9,199,2,80,-8,25,1
9,203,2,80,-8,25,1
9,210,2,80,-8,25,1
9,241,2,80,-8,25,1
9,245,2,80,-8,25,1
9,272,2,80,-8,25,1
9,277,2,80,-8,25,1
9,279,2,80,-8,25,1
9,294,2,80,-8,25,1
9,300,2,80,-8,25,1
9,301,2,80,-8,25,1
9,314,2,80,-8,25,3
9,319,2,80,-8,25,1
9,323,2,80,-8,25,1
9,329,2,80,-8,25,1
9,341,2,80,-8,25,1
9,345,2,80,-8,25,2
9,379,2,80,-8,25,1
9,401,2,80,-8,25,1
9,406,2,80,-8,25,2
9,408,2,80,-8,25,4
9,416,2,80,-8,25,1
9,429,2,80,-8,25,1
9,434,2,80,-8,25,2
9,438,2,80,-8,25,1
9,439,2,80,-8,25,1
9,442,2,80,-8,25,1
9,474,2,80,-8,25,1
9,476,2,80,-8,25,1
9,500,2,80,-8,25,1
9,520,2,80,-8,25,1
9,528,2,80,-8,25,1
9,538,2,80,-8,25,2
9,551,2,80,-8,25,0
9,555,2,80,-8,25,4
9,557,2,80,-8,25,1
9,559,2,80,-8,25,3
9,574,2,80,-8,25,1
9,582,2,80,-8,25,2
9,602,2,80,-8,25,1
9,618,2,80,-8,25,1
9,624,2,80,-8,25,4
9,626,2,80,-8,25,1
9,629,2,80,-8,25,1
9,633,2,80,-8,25,3
9,638,2,80,-8,25,2
9,652,2,80,-8,25,1
9,653,2,80,-8,25,1
9,654,2,80,-8,25,1
9,659,2,80,-8,25,1
9,664,2,80,-8,25,3
9,689,2,80,-8,25,1
9,697,2,80,-8,25,3
9,700,2,80,-8,25,1
9,707,2,80,-8,25,1
9,719,2,80,-8,25,1
9,722,2,80,-8,25,1
9,726,2,80,-8,25,1
9,742,2,80,-8,25,1
9,747,2,80,-8,25,3
9,755,2,80,-8,25,1
9,760,2,80,-8,25,2
9,765,2,80,-8,25,2
9,796,2,80,-8,25,2
9,814,2,80,-8,25,3
9,867,2,80,-8,25,1
9,883,2,80,-8,25,6
9,893,2,80,-8,25,1
9,895,2,80,-8,25,1
9,896,2,80,-8,25,3
9,899,2,80,-8,25,3
9,900,2,80,-8,25,1
9,910,2,80,-8,25,1
9,922,2,80,-8,25,1
9,933,2,80,-8,25,1
9,938,2,80,-8,25,2
9,963,2,80,-8,25,3
9,975,2,80,-8,25,1
9,982,2,80,-8,25,1
9,984,2,80,-8,25,1
9,992,2,80,-8,25,3
9,998,2,80,-8,25,1
9,1012,2,80,-8,25,2
9,1033,2,80,-8,25,1
9,1056,2,80,-8,25,1
9,1061,2,80,-8,25,1
9,1064,2,80,-8,25,1
9,1066,2,80,-8,25,1
9,1075,2,80,-8,25,3
9,1104,2,80,-8,25,2
9,1111,2,80,-8,25,2
9,1113,2,80,-8,25,1
9,1150,2,80,-8,25,1
9,1152,2,80,-8,25,1
9,1182,2,80,-8,25,1
9,1186,2,80,-8,25,1
9,1195,2,80,-8,25,1
9,1207,2,80,-8,25,1
9,1216,2,80,-8,25,1
9,1224,2,80,-8,25,1
9,1232,2,80,-8,25,1
9,1235,2,80,-8,25,1
9,1237,2,80,-8,25,1
9,1250,2,80,-8,25,2
9,1261,2,80,-8,25,1
9,1284,2,80,-8,25,2
9,1285,2,80,-8,25,4
9,1289,2,80,-8,25,1
9,1302,2,80,-8,25,1
9,1310,2,80,-8,25,1
9,1319,2,80,-8,25,1
9,1322,2,80,-8,25,1
9,1345,2,80,-8,25,1
9,1352,2,80,-8,25,3
9,1368,2,80,-8,25,2
9,1374,2,80,-8,25,1
9,1383,2,80,-8,25,2
9,1397,2,80,-8,25,1
9,1405,2,80,-8,25,1
9,1410,2,80,-8,25,3
9,1418,2,80,-8,25,2
9,1420,2,80,-8,25,1
9,1441,2,80,-8,25,0
9,1445,2,80,-8,25,1
9,1451,2,80,-8,25,1
9,1468,2,80,-8,25,5
9,1482,2,80,-8,25,1
9,1491,2,80,-8,25,0
9,1512,2,80,-8,25,2
9,1516,2,80,-8,25,2
9,1521,2,80,-8,25,1
9,1531,2,80,-8,25,1
9,1537,2,80,-8,25,2
9,1543,2,80,-8,25,1
9,1562,2,80,-8,25,1
9,1602,2,80,-8,25,1
9,1609,2,80,-8,25,4
9,1610,2,80,-8,25,1
9,1638,2,80,-8,25,1
9,1645,2,80,-8,25,1
9,1647,2,80,-8,25,1
9,1669,2,80,-8,25,3
9,1672,2,80,-8,25,1
9,1675,2,80,-8,25,1
9,1676,2,80,-8,25,2
9,1691,2,80,-8,25,1
9,1696,2,80,-8,25,2
9,1716,2,80,-8,25,3
9,1739,2,80,-8,25,1
9,1755,2,80,-8,25,1
9,1756,2,80,-8,25,1
9,1763,2,80,-8,25,1
9,1773,2,80,-8,25,1
9,1780,2,80,-8,25,0
9,1788,2,80,-8,25,1
9,1809,2,80,-8,25,4
9,1817,2,80,-8,25,1
9,1840,2,80,-8,25,1
9,1842,2,80,-8,25,1
9,1853,2,80,-8,25,1
9,1861,2,80,-8,25,4
9,1873,2,80,-8,25,1
9,1876,2,80,-8,25,1
9,1881,2,80,-8,25,2
9,1895,2,80,-8,25,1
9,1903,2,80,-8,25,2
9,1912,2,80,-8,25,1
9,1921,2,80,-8,25,1
9,1930,2,80,-8,25,1
9,1938,2,80,-8,25,1
9,1945,2,80,-8,25,0
9,1947,2,80,-8,25,1
9,1953,2,80,-8,25,1
9,1973,2,80,-8,25,1
9,1987,2,80,-8,25,1
9,2003,2,80,-8,25,4
9,2005,2,80,-8,25,3
9,2014,2,80,-8,25,1
9,2026,2,80,-8,25,6
9,2046,2,80,-8,25,2
9,2058,2,80,-8,25,1
9,2067,2,80,-8,25,1
9,2077,2,80,-8,25,1
9,2087,2,80,-8,25,1
9,2096,2,80,-8,25,1
9,2099,2,80,-8,25,1
9,2102,2,80,-8,25,1
9,2122,2,80,-8,25,1
9,2127,2,80,-8,25,1
9,2132,2,80,-8,25,2
9,2137,2,80,-8,25,1
9,2142,2,80,-8,25,1
9,2146,2,80,-8,25,2
9,2157,2,80,-8,25,1
9,2159,2,80,-8,25,1
9,5,3,80,-8,25,3
9,6,3,80,-8,25,2
9,7,3,80,-8,25,3
9,21,3,80,-8,25,2
9,36,3,80,-8,25,2
9,37,3,80,-8,25,2
9,39,3,80,-8,25,6
9,41,3,80,-8,25,2
9,47,3,80,-8,25,1
9,48,3,80,-8,25,0
9,50,3,80,-8,25,3
9,51,3,80,-8,25,8
9,64,3,80,-8,25,6
9,66,3,80,-8,25,5
9,75,3,80,-8,25,3
9,81,3,80,-8,25,1
9,88,3,80,-8,25,3
9,94,3,80,-8,25,1
9,104,3,80,-8,25,2
9,111,3,80,-8,25,3
9,124,3,80,-8,25,0
9,144,3,80,-8,25,5
9,156,3,80,-8,25,1
9,162,3,80,-8,25,3
9,185,3,80,-8,25,1
9,194,3,80,-8,25,2
9,199,3,80,-8,25,2
9,203,3,80,-8,25,2
9,210,3,80,-8,25,2
9,241,3,80,-8,25,6
9,245,3,80,-8,25,2
9,272,3,80,-8,25,2
9,277,3,80,-8,25,1
9,279,3,80,-8,25,1
9,294,3,80,-8,25,5
9,300,3,80,-8,25,4
9,301,3,80,-8,25,1
9,314,3,80,-8,25,4
9,319,3,80,-8,25,4
9,323,3,80,-8,25,1
9,329,3,80,-8,25,2
9,341,3,80,-8,25,3
9,345,3,80,-8,25,2
9,379,3,80,-8,25,3
9,401,3,80,-8,25,1
9,406,3,80,-8,25,2
9,408,3,80,-8,25,4
9,416,3,80,-8,25,1
9,429,3,80,-8,25,1
9,434,3,80,-8,25,4
9,438,3,80,-8,25,1
9,439,3,80,-8,25,7
9,442,3,80,-8,25,1
9,474,3,80,-8,25,1
9,476,3,80,-8,25,5
9,500,3,80,-8,25,2
9,520,3,80,-8,25,1
9,528,3,80,-8,25,3
9,538,3,80,-8,25,3
9,551,3,80,-8,25,4
9,555,3,80,-8,25,3
9,557,3,80,-8,25,1
9,559,3,80,-8,25,3
9,574,3,80,-8,25,1
9,582,3,80,-8,25,2
9,602,3,80,-8,25,3
9,618,3,80,-8,25,3
9,624,3,80,-8,25,6
9,626,3,80,-8,25,1
9,629,3,80,-8,25,1
9,633,3,80,-8,25,4
9,638,3,80,-8,25,6
9,652,3,80,-8,25,2
9,653,3,80,-8,25,1
9,654,3,80,-8,25,2
9,659,3,80,-8,25,4
9,664,3,80,-8,25,2
9,689,3,80,-8,25,1
9,697,3,80,-8,25,3
9,700,3,80,-8,25,1
9,707,3,80,-8,25,1
9,719,3,80,-8,25,5
9,722,3,80,-8,25,1
9,726,3,80,-8,25,2
9,742,3,80,-8,25,2
9,747,3,80,-8,25,4
9,755,3,80,-8,25,3
9,760,3,80,-8,25,4
9,765,3,80,-8,25,3
9,796,3,80,-8,25,5
9,814,3,80,-8,25,5
9,867,3,80,-8,25,1
9,883,3,80,-8,25,6
9,893,3,80,-8,25,2
9,895,3,80,-8,25,5
9,896,3,80,-8,25,6
9,899,3,80,-8,25,5
9,900,3,80,-8,25,5
9,910,3,80,-8,25,5
9,922,3,80,-8,25,5
9,933,3,80,-8,25,4
9,938,3,80,-8,25,1
9,963,3,80,-8,25,6
9,975,3,80,-8,25,2
9,982,3,80,-8,25,1
9,984,3,80,-8,25,1
9,992,3,80,-8,25,4
9,998,3,80,-8,25,4
9,1012,3,80,-8,25,4
9,1033,3,80,-8,25,2
9,1056,3,80,-8,25,2
9,1061,3,80,-8,25,7
9,1064,3,80,-8,25,3
9,1066,3,80,-8,25,1
9,1075,3,80,-8,25,2
9,1104,3,80,-8,25,5
9,1111,3,80,-8,25,3
9,1113,3,80,-8,25,1
9,1150,3,80,-8,25,2
9,1152,3,80,-8,25,2
9,1182,3,80,-8,25,3
9,1186,3,80,-8,25,1
9,1195,3,80,-8,25,1
9,1207,3,80,-8,25,1
9,1216,3,80,-8,25,4
9,1224,3,80,-8,25,1
9,1232,3,80,-8,25,1
9,1235,3,80,-8,25,1
9,1237,3,80,-8,25,2
9,1250,3,80,-8,25,2
9,1261,3,80,-8,25,1
9,1284,3,80,-8,25,6
9,1285,3,80,-8,25,4
9,1289,3,80,-8,25,5
9,1302,3,80,-8,25,1
9,1310,3,80,-8,25,5
9,1319,3,80,-8,25,2
9,1322,3,80,-8,25,1
9,1345,3,80,-8,25,2
9,1352,3,80,-8,25,6
9,1368,3,80,-8,25,2
9,1374,3,80,-8,25,3
9,1383,3,80,-8,25,3
9,1397,3,80,-8,25,2
9,1405,3,80,-8,25,1
9,1410,3,80,-8,25,3
9,1418,3,80,-8,25,3
9,1420,3,80,-8,25,1
9,1441,3,80,-8,25,1
9,1445,3,80,-8,25,1
9,1451,3,80,-8,25,1
9,1468,3,80,-8,25,6
9,1482,3,80,-8,25,2
9,1491,3,80,-8,25,0
9,1512,3,80,-8,25,3
9,1516,3,80,-8,25,2
9,1521,3,80,-8,25,1
9,1531,3,80,-8,25,3
9,1537,3,80,-8,25,3
9,1543,3,80,-8,25,2
9,1562,3,80,-8,25,2
9,1602,3,80,-8,25,2
9,1609,3,80,-8,25,4
9,1610,3,80,-8,25,1
9,1638,3,80,-8,25,2
9,1645,3,80,-8,25,1
9,1647,3,80,-8,25,1
9,1669,3,80,-8,25,4
9,1672,3,80,-8,25,1
9,1675,3,80,-8,25,2
9,1676,3,80,-8,25,3
9,1691,3,80,-8,25,5
9,1696,3,80,-8,25,3
9,1716,3,80,-8,25,4
9,1739,3,80,-8,25,2
9,1755,3,80,-8,25,2
9,1756,3,80,-8,25,3
9,1763,3,80,-8,25,3
9,1773,3,80,-8,25,1
9,1780,3,80,-8,25,1
9,1788,3,80,-8,25,2
9,1809,3,80,-8,25,3
9,1817,3,80,-8,25,5
9,1840,3,80,-8,25,2
9,1842,3,80,-8,25,2
9,1853,3,80,-8,25,3
9,1861,3,80,-8,25,5
9,1873,3,80,-8,25,4
9,1876,3,80,-8,25,2
9,1881,3,80,-8,25,3
9,1895,3,80,-8,25,4
9,1903,3,80,-8,25,3
9,1912,3,80,-8,25,1
9,1921,3,80,-8,25,1
9,1930,3,80,-8,25,1
9,1938,3,80,-8,25,1
9,1945,3,80,-8,25,1
9,1947,3,80,-8,25,4
9,1953,3,80,-8,25,1
9,1973,3,80,-8,25,2
9,1987,3,80,-8,25,2
9,2003,3,80,-8,25,6
9,2005,3,80,-8,25,4
9,2014,3,80,-8,25,1
9,2026,3,80,-8,25,7
9,2046,3,80,-8,25,2
9,2058,3,80,-8,25,2
9,2067,3,80,-8,25,4
9,2077,3,80,-8,25,2
9,2087,3,80,-8,25,1
9,2096,3,80,-8,25,2
9,2099,3,80,-8,25,5
9,2102,3,80,-8,25,3
9,2122,3,80,-8,25,1
9,2127,3,80,-8,25,1
9,2132,3,80,-8,25,4
9,2137,3,80,-8,25,3
9,2142,3,80,-8,25,1
9,2146,3,80,-8,25,2
9,2157,3,80,-8,25,4
9,2159,3,80,-8,25,2
9,5,4,80,-8,25,3
9,6,4,80,-8,25,4
9,7,4,80,-8,25,4
9,21,4,80,-8,25,2
9,36,4,80,-8,25,2
9,37,4,80,-8,25,4
9,39,4,80,-8,25,3
9,41,4,80,-8,25,4
9,47,4,80,-8,25,2
9,48,4,80,-8,25,5
9,50,4,80,-8,25,4
9,51,4,80,-8,25,7
9,64,4,80,-8,25,7
9,66,4,80,-8,25,4
9,75,4,80,-8,25,4
9,81,4,80,-8,25,3
9,88,4,80,-8,25,3
9,94,4,80,-8,25,2
9,104,4,80,-8,25,3
9,111,4,80,-8,25,6
9,124,4,80,-8,25,1
9,144,4,80,-8,25,3
9,156,4,80,-8,25,3
9,162,4,80,-8,25,3
9,185,4,80,-8,25,3
9,194,4,80,-8,25,5
9,199,4,80,-8,25,4
9,203,4,80,-8,25,3
9,210,4,80,-8,25,6
9,241,4,80,-8,25,2
9,245,4,80,-8,25,4
9,272,4,80,-8,25,3
9,277,4,80,-8,25,3
9,279,4,80,-8,25,2
9,294,4,80,-8,25,4
9,300,4,80,-8,25,3
9,301,4,80,-8,25,5
9,314,4,80,-8,25,3
9,319,4,80,-8,25,3
9,323,4,80,-8,25,3
9,329,4,80,-8,25,6
9,341,4,80,-8,25,5
9,345,4,80,-8,25,3
9,379,4,80,-8,25,2
9,401,4,80,-8,25,2
9,406,4,80,-8,25,3
9,408,4,80,-8,25,5
9,416,4,80,-8,25,2
9,429,4,80,-8,25,3
9,434,4,80,-8,25,5
9,438,4,80,-8,25,2
9,439,4,80,-8,25,5
9,442,4,80,-8,25,4
9,474,4,80,-8,25,4
9,476,4,80,-8,25,3
9,500,4,80,-8,25,3
9,520,4,80,-8,25,3
9,528,4,80,-8,25,3
9,538,4,80,-8,25,5
9,551,4,80,-8,25,4
9,555,4,80,-8,25,5
9,557,4,80,-8,25,2
9,559,4,80,-8,25,3
9,574,4,80,-8,25,7
9,582,4,80,-8,25,5
9,602,4,80,-8,25,4
9,618,4,80,-8,25,4
9,624,4,80,-8,25,5
9,626,4,80,-8,25,3
9,629,4,80,-8,25,2
9,633,4,80,-8,25,4
9,638,4,80,-8,25,2
9,652,4,80,-8,25,5
9,653,4,80,-8,25,2
9,654,4,80,-8,25,2
9,659,4,80,-8,25,4
9,664,4,80,-8,25,3
9,689,4,80,-8,25,2
9,697,4,80,-8,25,7
9,700,4,80,-8,25,4
9,707,4,80,-8,25,3
9,719,4,80,-8,25,5
9,722,4,80,-8,25,4
9,726,4,80,-8,25,2
9,742,4,80,-8,25,4
9,747,4,80,-8,25,4
9,755,4,80,-8,25,2
9,760,4,80,-8,25,7
9,765,4,80,-8,25,5
